bad,mean,good
80.84,111.31,227.61
183.64,329.53,454.86
453.74,612.63,673.0
460.32,725.42,849.14
497.9,923.84,946.02
288.32,704.37,972.01
211.15,775.55,923.3
159.02,512.41,777.76
302.35,526.89,588.3
162.41,295.92,380.8
8.22,67.02,128.99
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
84.38,190.53,209.52
259.05,307.13,452.13
402.69,634.29,676.42
465.22,770.86,832.68
493.7,889.12,935.47
545.3,941.35,962.1
454.88,676.43,885.46
416.01,750.59,792.19
292.35,371.92,603.8
90.3,244.36,367.42
26.69,71.84,131.14
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
55.28,161.22,214.97
267.44,283.62,455.67
386.23,470.73,668.78
598.2,640.73,839.97
590.76,916.64,928.33
489.05,911.05,968.81
296.81,612.35,900.43
358.92,559.16,784.95
259.98,341.74,594.06
46.04,278.93,355.15
47.31,120.72,138.8
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
81.56,203.58,209.74
213.65,367.77,467.78
461.72,603.52,670.14
446.51,753.97,848.72
516.96,912.69,941.47
510.46,836.59,944.18
503.75,656.8,916.76
438.96,647.64,794.08
161.99,376.15,604.9
155.14,237.61,350.06
18.62,120.21,126.88
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
42.03,188.67,218.93
214.1,326.09,465.13
369.12,615.82,684.28
561.03,789.18,837.48
541.94,687.96,935.12
589.02,780.89,967.65
364.28,737.05,881.04
103.1,751.63,783.1
123.86,536.84,607.78
113.98,271.74,367.68
56.83,108.63,124.98
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
100.52,189.53,213.46
112.81,308.86,460.5
375.59,522.3,676.63
535.63,607.59,832.55
573.28,861.26,940.78
409.23,850.85,960.8
499.06,773.39,891.99
395.49,472.5,758.09
304.91,504.25,581.15
55.7,285.83,367.38
16.1,97.74,128.99
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
