bad,mean,good
0,0,0
101.73,125.63,209.41
181.26,318.82,436.77
439.44,590.09,650.09
366.44,717.73,802.74
415.79,836.92,893.11
248.29,645.32,882.18
268.1,591.24,834.24
401.57,483.38,701.7
277.52,456.2,504.14
143.82,230.95,276.55
5.13,22.95,53.75
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
73.62,188.97,205.75
252.35,297.69,434.27
390.71,610.52,642.98
371.57,564.44,819.57
411.53,868.1,901.98
490.26,851.16,903.2
490.26,742.56,847.94
352.19,679.14,715.78
269.3,333.98,518.39
90.88,198.48,276.32
10.15,24.64,55.89
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
99.12,166.48,214.73
260.26,275.52,437.5
374.96,455.62,644.26
516.15,697.4,816.69
511.53,863.61,902.09
436.27,776.5,887.45
350.86,667.77,827.89
116.87,522.44,708.26
242.5,309.63,509.01
54.2,220.38,276.9
16.43,47.08,65.8
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
59.64,202.96,212.37
209.55,354.88,447.79
447.04,581.49,657.3
521.96,739.93,790.58
435.18,614.79,889.6
456.76,721.01,914.53
530.9,618.05,829.8
383.91,595.46,718.02
159.06,337.38,519.65
138.73,265.56,286.24
7.87,46.72,51.84
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
116.25,198.66,205.49
209.97,315.57,445.67
358.57,593.1,650.29
352.07,526.73,814.28
460.82,805.54,881.41
532.54,790.75,903.1
412.08,652.66,844.49
404.91,679.99,706.51
125.32,463.91,523.3
108.95,194.13,283.5
19.51,39.9,50.26
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
123.14,187.57,213.54
114.5,299.32,441.76
364.77,504.62,647.79
474.72,683.63,793.26
493.27,826.03,896.6
360.56,812.86,910.62
527.03,713.79,836.07
262.38,449.73,685.24
279.61,438.59,498.36
62.63,215.87,275.64
7.18,34.74,53.75
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
117.07,188.21,207.79
265.39,428.79,435.6
400.13,589.93,646.48
446.84,670.27,789.71
362.81,696.46,889.2
417.95,794.16,884.59
382.25,740.95,854.41
249.66,555.88,700.79
133.56,361.17,501.93
110.16,224.68,288.85
15.23,30.82,53.27
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
82.02,170.14,204.66
170.76,376.86,433.85
357.32,585.86,652.51
480.85,676.43,802.38
280.69,789.3,895.79
490.34,653.53,909.27
222.09,709.93,848.65
334.58,526.1,710.14
180.42,363.53,516.01
102.42,237.56,278.99
14.06,28.97,53.17
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
71.95,175.87,210.26
260.72,428.6,452.85
382.79,610.95,643.77
435.57,703.04,789.62
429.98,869.48,898.93
513.58,818.83,901.71
292.68,762.83,841.41
319.36,616.92,710.4
195.26,452.0,493.22
135.44,196.01,273.5
5.45,33.65,57.13
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
77.11,173.24,206.94
228.17,361.62,436.42
330.06,632.38,648.86
149.6,684.52,813.73
205.75,729.72,895.13
412.77,798.41,883.31
327.03,666.64,833.38
385.77,505.48,702.85
232.87,395.48,502.54
119.84,256.21,289.8
18.16,23.8,53.73
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
97.41,200.01,213.2
215.21,308.33,431.57
350.54,620.77,658.95
495.49,682.22,799.24
442.89,788.23,902.41
532.38,695.08,890.83
538.1,748.02,845.38
247.47,636.62,697.76
250.72,366.44,515.05
146.04,174.14,275.57
16.84,35.11,50.27
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
89.71,193.82,211.62
153.67,375.44,434.05
432.64,544.91,657.96
520.15,564.76,793.1
370.94,741.73,882.1
564.83,760.1,884.87
384.51,691.15,840.86
240.55,421.2,685.37
275.51,330.68,492.88
62.91,208.2,289.09
18.65,20.83,56.35
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
73.34,192.8,205.57
233.23,305.4,442.68
438.37,485.78,650.89
475.75,765.67,796.99
508.79,857.14,893.87
378.78,845.51,913.11
367.08,786.75,852.75
363.75,668.94,686.36
61.13,435.51,512.5
127.95,212.01,266.29
12.43,37.69,59.7
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
78.25,151.6,212.93
209.23,325.93,446.48
376.15,573.24,661.94
401.84,550.82,790.42
575.33,834.17,881.89
499.19,669.42,905.29
538.64,615.88,822.23
358.15,630.08,694.12
178.02,469.44,506.4
48.4,227.99,282.99
15.14,21.01,65.92
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
120.52,169.53,213.86
247.71,356.3,437.44
432.72,618.1,644.06
353.37,728.02,804.57
405.85,824.95,877.81
417.27,879.08,897.29
308.98,580.3,828.75
408.77,520.36,709.77
62.41,302.29,491.59
89.84,206.16,275.43
18.94,23.98,57.79
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
121.85,167.83,210.29
194.74,387.21,446.82
423.65,625.37,646.54
376.21,711.53,818.2
434.4,860.16,897.81
522.09,750.71,912.13
168.65,803.54,849.8
179.31,669.59,722.17
253.54,427.05,517.26
78.14,208.88,291.71
9.65,43.44,62.79
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.88,9.19,32.86
124.54,229.13,258.2
237.99,450.78,483.8
414.84,695.88,720.33
563.89,831.5,894.19
520.5,928.55,963.01
717.36,937.91,976.72
676.53,852.12,924.19
443.36,732.97,772.21
371.91,531.9,569.68
213.86,323.63,328.45
54.0,85.45,87.84
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.67,4.98,32.74
87.6,203.29,246.31
315.83,416.62,514.23
410.18,703.46,716.84
611.5,764.84,875.63
599.72,852.09,969.61
691.2,941.88,990.64
551.57,884.84,913.64
534.06,678.03,765.72
379.62,471.13,570.18
222.71,249.61,326.18
57.32,74.75,90.12
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.22,20.54,30.71
116.97,150.57,247.84
240.26,440.1,502.4
348.73,704.68,713.71
579.91,713.54,869.58
612.11,858.76,965.12
544.52,792.61,1002.51
492.04,887.39,924.01
536.44,710.65,786.62
267.43,550.43,570.73
199.32,321.96,330.2
45.88,62.64,89.36
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.07,4.92,26.78
99.87,224.43,240.93
307.23,450.26,505.5
399.44,658.68,715.91
419.17,678.97,870.2
697.73,729.11,958.87
717.39,821.09,990.91
654.06,858.14,932.85
478.62,671.46,771.62
334.29,554.28,566.85
220.7,287.65,326.29
40.28,81.6,91.44
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.03,10.95,35.84
123.89,186.49,246.39
175.57,480.8,494.81
517.71,639.94,717.29
563.18,851.64,869.93
692.63,779.42,965.58
573.86,925.51,977.06
436.0,759.03,908.01
521.66,594.67,791.1
328.51,413.85,575.62
233.71,292.44,328.59
56.15,81.91,94.65
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.64,6.89,27.46
148.79,194.44,247.4
132.02,423.89,494.81
490.06,675.33,713.22
659.72,771.19,870.06
655.48,906.31,958.12
479.87,905.53,991.91
674.43,772.49,927.39
354.01,604.25,764.42
289.03,473.75,567.82
234.11,316.65,326.2
49.12,65.61,88.97
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.41,9.55,27.77
144.71,214.94,246.69
308.14,436.1,483.9
506.86,680.43,723.53
560.78,809.71,887.23
571.53,835.7,958.73
675.38,765.55,993.78
592.01,813.44,929.13
443.22,706.6,787.18
323.93,405.89,567.39
198.91,276.61,338.54
46.53,71.11,88.4
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.82,7.6,25.73
67.38,236.14,253.72
277.01,361.72,488.81
476.12,659.68,719.28
313.69,812.56,874.06
538.99,844.83,962.07
644.76,970.06,981.17
457.75,763.16,919.24
517.08,752.21,772.9
364.6,501.37,566.57
228.12,253.59,333.5
58.48,60.65,92.97
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.96,17.51,36.72
76.77,229.16,240.85
308.01,478.75,490.99
489.38,676.63,712.41
604.43,701.39,880.78
579.99,921.09,982.33
730.16,954.36,993.52
644.74,891.3,914.99
545.4,567.75,781.84
317.38,462.59,561.1
139.55,320.87,326.03
46.16,84.8,86.85
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2.38,11.65,38.48
143.92,187.24,252.06
127.12,364.86,499.76
503.03,689.77,707.96
653.4,764.46,883.78
626.93,816.43,958.69
655.46,910.17,985.59
595.38,857.82,912.17
450.18,719.01,784.24
357.65,520.95,569.75
209.52,308.83,332.38
47.05,85.37,92.32
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.18,10.33,39.49
76.99,195.97,254.15
181.72,423.81,492.53
504.53,539.16,709.33
627.05,735.48,881.93
651.59,809.99,963.78
660.12,932.97,989.53
674.65,852.42,917.82
397.79,721.17,779.8
367.23,477.23,565.99
221.92,304.07,340.98
52.46,81.14,90.33
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.1,24.47,29.78
131.94,153.55,245.37
135.58,474.12,510.04
339.75,658.61,720.12
633.4,694.88,875.14
558.96,873.82,984.27
692.28,861.71,974.0
622.83,874.71,921.63
548.28,733.81,772.54
373.95,480.75,564.13
221.02,319.71,340.88
46.35,74.42,88.62
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.91,4.68,29.06
135.51,230.39,239.36
188.97,358.43,491.97
471.68,536.98,711.21
482.48,831.85,891.19
629.91,818.43,965.24
709.14,792.38,987.36
650.54,763.15,914.79
426.4,649.09,767.55
372.36,497.06,573.58
164.12,281.86,334.43
45.0,65.99,86.58
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2.19,16.28,34.32
147.3,197.36,239.76
296.44,365.99,483.78
487.1,686.57,709.07
594.83,835.48,878.67
652.39,888.75,958.88
735.49,875.19,988.63
654.21,884.88,919.77
541.48,753.75,774.5
218.31,421.44,569.95
167.45,295.92,336.57
46.18,66.69,87.59
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.07,16.98,28.79
96.51,197.16,257.92
199.34,386.67,513.1
437.66,569.75,717.48
559.12,794.3,877.07
580.02,879.25,971.15
527.21,880.31,988.31
636.94,891.62,914.99
489.89,747.52,785.04
349.39,540.03,566.54
209.33,265.11,336.77
37.66,76.14,87.24
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.18,13.38,26.86
123.25,233.84,246.64
