bad,mean,good
65.02,122.23,144.67
45.74,169.9,381.3
264.71,515.19,577.59
357.23,418.42,755.48
387.19,808.16,829.37
109.26,700.01,903.63
164.75,729.88,881.13
421.11,511.33,756.09
349.93,532.74,589.08
176.92,317.09,355.08
63.38,77.65,119.9
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
63.91,101.18,149.09
131.43,240.32,376.54
261.54,464.92,571.75
297.4,598.31,758.66
184.24,408.46,848.0
329.86,619.92,893.01
397.93,624.98,896.56
367.17,730.74,771.63
321.89,415.42,581.01
128.43,288.33,355.55
36.98,80.87,127.24
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
46.23,131.72,136.06
63.59,190.65,380.56
256.96,484.72,588.1
162.41,661.31,781.87
180.36,702.98,809.27
272.68,721.19,856.84
244.1,558.18,891.17
118.06,554.75,763.38
230.15,391.09,590.14
230.38,307.9,363.19
34.03,111.87,116.41
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
48.55,120.88,140.03
122.56,171.76,384.59
199.92,344.62,601.51
201.56,578.48,778.46
281.54,739.25,888.51
293.88,754.53,851.33
447.01,604.43,848.2
401.77,636.42,774.06
190.48,418.79,593.17
198.09,346.24,360.95
60.38,111.51,118.1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
29.97,121.5,136.22
130.28,270.53,362.46
183.02,479.27,588.32
206.35,559.49,730.78
374.37,525.02,865.52
377.58,726.29,854.91
308.74,688.92,864.49
424.77,731.69,761.45
200.34,539.91,571.53
140.43,284.35,354.52
57.27,103.91,117.68
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
46.71,104.51,152.27
84.81,249.39,361.6
266.51,472.33,581.66
359.71,568.21,739.63
202.37,674.85,821.4
199.94,527.77,863.37
442.27,727.58,882.9
270.31,474.1,737.62
254.39,516.28,574.74
199.47,303.93,365.32
25.28,97.18,117.59
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
21.88,109.81,142.89
153.43,182.11,347.78
166.23,515.96,565.68
366.58,606.52,731.07
227.56,576.57,888.32
254.27,763.65,899.4
276.65,683.48,843.39
256.73,592.06,755.09
270.9,442.17,587.06
190.6,311.66,357.26
67.5,91.39,120.9
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
59.23,107.37,138.93
85.15,268.52,357.58
